Collection ID,Collection Name,Item Type,Item ID,Item Name,Item Slug,Partner Name,Part Of A Specialization,Part Of Specialization ID,Part Of Specialization Name,Course Deeplink,Duration,For-credit,Auto-enrollment,Start Date,End Date
,,COURSE,FkF8A4yVEe6Zzg6NXTqukw,Out of core nuclear fuel management: back end,nfm-backend,Universidad Nacional Autónoma de México,TRUE,LtpT3r3ZQgqdXIp_M80JeQ,Nuclear fuel management: a practical approach,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=FkF8A4yVEe6Zzg6NXTqukw&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,0ShPcru2EeWuCAqiwoZfSw,The Social Context of Mental Health and Illness,mental-health,University of Toronto,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=0ShPcru2EeWuCAqiwoZfSw&productType=course&showMiniModal=true&attemptSSOLogin=true,16,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,OvipqnUSEe6HfAqkyPm__w,Relación entre Branding y Marketing,relacion-entre-branding-y-marketing,Pontificia Universidad Católica del Perú,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=OvipqnUSEe6HfAqkyPm__w&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,wcadx_C4Eeu8Fwo3Sa_Z7Q,"Mulailah Proses Desain UX: Berempati, Mendefinisikan, dan Menciptakan Ide (ideate)",mulailah-proses-desain-ux-berempati-mendefinisikan-dan-menciptakan-ide,Google,TRUE,"SaQkDDgiEeygcBLCZu413w,WYToc61zEe2l2hKRLdW81Q,etcCTmH7Ee2t5w5TgixGXw","UX Cert - Bahasa,Desain UX Google,Desain UX Google",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=wcadx_C4Eeu8Fwo3Sa_Z7Q&productType=course&showMiniModal=true&attemptSSOLogin=true,15,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,L7Sm5cz6EeqfixLdK_F5ew,Cursos en línea: modelo para armar,enlinea,Universidad Nacional Autónoma de México,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=L7Sm5cz6EeqfixLdK_F5ew&productType=course&showMiniModal=true&attemptSSOLogin=true,15,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,pH3-m-5sEem7Cw7a--m-Ig,"Fundamentos de las Operaciones con Goldman Sachs 10,000 Women",10k-women-esp-7,Goldman Sachs,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=pH3-m-5sEem7Cw7a--m-Ig&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,sKQ7OcgvEeaJkg7pIEY8tA,Myocardial Infarction,infarction,University of Zurich,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=sKQ7OcgvEeaJkg7pIEY8tA&productType=course&showMiniModal=true&attemptSSOLogin=true,8,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,S5qDdHvOEe2afg6uQWXoiw,Kotlin Tutorial,kotlin-tutorial,W3Schools,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=S5qDdHvOEe2afg6uQWXoiw&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,36nx6_nxEeaOTwrEsgnL9g,Wonders of Ancient Egypt,wonders-ancient-egypt,University of Pennsylvania,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=36nx6_nxEeaOTwrEsgnL9g&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,5_74NXlsEe-zFg7heHyXOQ,Chaos Engineering,chaos-engineering,KodeKloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=5_74NXlsEe-zFg7heHyXOQ&productType=course&showMiniModal=true&attemptSSOLogin=true,17,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,tTHehaJuEe2Y8Q7-OL3uUQ,How to Implement and Evaluate Communication  Campaigns,how-to-implement-and-evaluate-communication-campaigns,University of Colorado Boulder,TRUE,#NAME?,Strategic Communication Campaigns,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=tTHehaJuEe2Y8Q7-OL3uUQ&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,N1IiQ4-VEeqqOhJwEK9AFw,Promote the Ethical Use of Data-Driven Technologies,promote-ethical-data-driven-technologies,CertNexus,TRUE,child~nWgZCBWJEeulpg4MiToMzQ,CertNexus Certified Ethical Emerging Technologist,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=N1IiQ4-VEeqqOhJwEK9AFw&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,jCGl9WouEe--dw7PPVphLw,Chatbots Development with Amazon Lex,packt-chatbots-development-with-amazon-lex-jpaiw,Packt,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=jCGl9WouEe--dw7PPVphLw&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,_ZvW2URHEe-xLxIpRr2Opw,Introduction to Large Language Models - Deutsch,introduction-to-large-language-models-deutsch,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=_ZvW2URHEe-xLxIpRr2Opw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,CBn_X4qvEeaDdhKRAu-9pw,Intelligent Machining,intelligent-machining,"University at Buffalo,The State University of New York",TRUE,child~r7UfECFrEeit_wqMnfKjSg,Digital Manufacturing & Design Technology ,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=CBn_X4qvEeaDdhKRAu-9pw&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,BJPOZ3xREeeBZAoxA8giLg,Designing for Sustainment: Keeping Improvement Work on Track (Patient Safety IV),patient-safety-sustainment,Johns Hopkins University,TRUE,9FcEl2x7EeeiKQ48uoMEhg,Patient Safety,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=BJPOZ3xREeeBZAoxA8giLg&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,w1d6UgVeEfCSEQ5mmEHERQ,GenAI for Azure: AI-Powered Cloud Optimization Strategies,genai-for-azure-ai-powered-cloud-optimization-strategies,Coursera Instructor Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=w1d6UgVeEfCSEQ5mmEHERQ&productType=course&showMiniModal=true&attemptSSOLogin=true,20,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,7i1vmdvHEeibcwrQyd6cJg,Business Application of Machine Learning and Artificial Intelligence in Healthcare,artificialintelligence-in-healthcare,Northeastern University ,TRUE,6yXmb5zFEeivIQ7xEnzOcg,Healthcare Trends for Business Professionals,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=7i1vmdvHEeibcwrQyd6cJg&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,mnp_tKjLEe2txRJ4UFoCeQ,إطار عمل ويب Django,django-web-framework-ar,Meta,TRUE,oeBYL7tWTu2R9H_J8oCU3A,مطوّر الواجهة الخلفية من Meta,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=mnp_tKjLEe2txRJ4UFoCeQ&productType=course&showMiniModal=true&attemptSSOLogin=true,45,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Rp3h-9o0Ee2K0A4387ljAQ,Herramientas del oficio: Linux y SQL,herramientas-del-oficio-linux-y-sql,Google,TRUE,4IjzmwSBTnKn5YT6ZEC1VQ,Ciberseguridad de Google,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Rp3h-9o0Ee2K0A4387ljAQ&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Di2uyu8yEeutkA6RBhqgvQ,Google Docs 日本語版,google-docs-jp,Google Cloud,TRUE,"DEMuaY3hEeynfhKEaARg4w,child~kkarETHeTkKaKyTg55TDFQ","Getting Started with Google Workspace 日本語版,Getting Started with Google Workspace 日本語版",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Di2uyu8yEeutkA6RBhqgvQ&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,62EVQ2j8Ee-zXBID9Vp6zQ,Selecting the Right LLM with Hugging Face,selecting-the-right-llm-with-hugging-face,Coursera Instructor Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=62EVQ2j8Ee-zXBID9Vp6zQ&productType=course&showMiniModal=true&attemptSSOLogin=true,11,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,I9gcI7O2Ee-JHhL4HU-TUQ,"Network Assurance, Security, and Automation",packt-network-assurance-security-and-automation-9cfl7,Packt,TRUE,QnnbrNaeT4ud_6bPCzZrHg,Cisco CCNP Enterprise ENCOR (350-401),https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=I9gcI7O2Ee-JHhL4HU-TUQ&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,cAuNd9PHEeuydwpyq3rgBQ,Crea juegos e historias animadas con Scratch,juego-scratch,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=cAuNd9PHEeuydwpyq3rgBQ&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,MAC__KMZEe-NWAr_wjSR3w,Python for Data Visualization and Analysis,python-for-data-visualization-and-analysis,Edureka,TRUE,r0b3ErU3QRaCZmgxNswbpw,Applied Data Analytics,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=MAC__KMZEe-NWAr_wjSR3w&productType=course&showMiniModal=true&attemptSSOLogin=true,15,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,qspQvszCEey_Owo6KqJl5Q,ІТ-безпека: захист від цифрового кібершахрайства,it-security-ua,Google,TRUE,#NAME?,"IT-підтримка від Google,IT-підтримка від Google",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=qspQvszCEey_Owo6KqJl5Q&productType=course&showMiniModal=true&attemptSSOLogin=true,21,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,PLzCzrOQEe6ztBLM8UrOZw,HEALTHY URBAN SYSTEMS - PART 3 : Design and policies ,healthy-urban-health-systems-3,University of Lausanne,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=PLzCzrOQEe6ztBLM8UrOZw&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,5RYTQhHCEe26hQ4jkCdYhQ,"Incident Response, BC, and DR Concepts",incident-response-bc-and-dr-concepts,ISC2,TRUE,"child~sUSog4A5SqmIt4Rljwnvlg,jHspMxHDEe2sEg6b-dPJLw"," IBM and ISC2 Cybersecurity Specialist,Certified in Cybersecurity",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=5RYTQhHCEe26hQ4jkCdYhQ&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,ggA7lqfmEei2UxLIFK_Ztg,Sesenta años de inteligencia artificial,sesenta-anos-inteligencia-artificial,Universidad Nacional Autónoma de México,TRUE,child~-uQmqzdQEeyQXQ6RyTnMSw,Introducción a la inteligencia artificial,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=ggA7lqfmEei2UxLIFK_Ztg&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,EyCDw-SDEe2nnBJXwaSqgQ,Application : se préparer aux métiers de la cybersécurité,application-se-preparer-aux-metiers-de-la-cybersecurite,Google,TRUE,Dp5xwWlMT6ejepnt_VSgrg,"Cybersécurité Google	",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=EyCDw-SDEe2nnBJXwaSqgQ&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,oIqB_qKFEeWYyRIEa7jVJw,Contemporary India ,india,The University of Melbourne,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=oIqB_qKFEeWYyRIEa7jVJw&productType=course&showMiniModal=true&attemptSSOLogin=true,20,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,qsbQYHD2EeWIfhKr_WcYsQ,Introduction to Molecular Spectroscopy,spectroscopy,University of Manchester   ,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=qsbQYHD2EeWIfhKr_WcYsQ&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,gpAI9GK4EeWFkQ7sUCFGVQ,Municipal Solid Waste Management in Developing Countries,solid-waste-management,École Polytechnique Fédérale de Lausanne,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=gpAI9GK4EeWFkQ7sUCFGVQ&productType=course&showMiniModal=true&attemptSSOLogin=true,14,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,u8wufeSEEe2NUgoecmfCnQ,8. 実践編：サイバーセキュリティ関連の職に就く準備,prepare-for-cybersecurity-jobs-jp,Google,TRUE,ddwSN7kKRG2cwjYgokigkA,Google サイバーセキュリティ,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=u8wufeSEEe2NUgoecmfCnQ&productType=course&showMiniModal=true&attemptSSOLogin=true,5,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,3Vo3Am1LEeWMPAqsmzmVew,Developing Data Products,data-products,Johns Hopkins University,TRUE,"Q7ft0KTtEeWVehLHxyUMyQ,gONexdDqEemCcAqaM0I-aA","Data Science,Data Science: Statistics and Machine Learning",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=3Vo3Am1LEeWMPAqsmzmVew&productType=course&showMiniModal=true&attemptSSOLogin=true,0,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,LH9itpPIEeuHSA7t4tjNVw,Crea un Storyboard con Canva,crea-storyboard-canva,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=LH9itpPIEeuHSA7t4tjNVw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,CewRHVIBEeeMogo_t-e1wg,Modeling and Control of Single-Phase Rectifiers and Inverters,modeling-and-control-of-single-phase-rectifiers-and-inverters,University of Colorado Boulder,TRUE,yGgseVH_Eee3DRI5jdjJcA,Modeling and Control of Power Electronics,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=CewRHVIBEeeMogo_t-e1wg&productType=course&showMiniModal=true&attemptSSOLogin=true,6,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,iYWf2rw_Eey8ogoy0lwspQ,دمج التطبيقات في لوحة معلومات هووتسويت,kayfiyat-damej-altatebiqat-fi-lawehat-maaloumat-hootsuite,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=iYWf2rw_Eey8ogoy0lwspQ&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,YEr9j8w-Ee6SjxKHxThXWw,Impacts of Sustainable Operations and Supply Chains,impacts-of-sustainable-operations-and-supply-chains,"University of Colorado Boulder,Siemens",TRUE,ktlNLiQKTHirt_ZF9GgIXw,Sustainable and Resilient Operations and Supply Chains,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=YEr9j8w-Ee6SjxKHxThXWw&productType=course&showMiniModal=true&attemptSSOLogin=true,0,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,dSjYHK8NEe2I2hJVBRzY8w,AWS негіздері: серверсіз қосымшаларды құру,aws-fundamentals-building-serverless-applications-kk,Amazon Web Services,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=dSjYHK8NEe2I2hJVBRzY8w&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,_4PvQlqdEeW5ChKOjFc59Q,"Technology Commercialization, Part 1: Setting up your Idea Filtering System",technology-commercialization,University of Rochester,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=_4PvQlqdEeW5ChKOjFc59Q&productType=course&showMiniModal=true&attemptSSOLogin=true,11,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,uHgdGRNGEeu0tBLoLCc3Ww,Deploying Machine Learning Models in Production,deploying-machine-learning-models-in-production,DeepLearning.AI,TRUE,UTg2EeldEeq3QQ5dqWzZRQ,Machine Learning Engineering for Production (MLOps),https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=uHgdGRNGEeu0tBLoLCc3Ww&productType=course&showMiniModal=true&attemptSSOLogin=true,15,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,U4WBswpyEeuHYg6ONVEFIw,Health Data Science Foundation,health-data-science-foundation,University of Illinois Urbana-Champaign,TRUE,pn-KOF3bEeykngrRUF5Grw,Deep Learning for Healthcare,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=U4WBswpyEeuHYg6ONVEFIw&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,8BJHzZD_EeiKohJBs5wRGA,Introduction to Machine Learning,machine-learning-duke,Duke University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=8BJHzZD_EeiKohJBs5wRGA&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,J9IlHHLFEey4uArRczA0dw,كيف تفوز في المحادثات الصعبة| How to Win Tough Conversations,how-to-win-tough-conversation,Alfaisal University | KLD,TRUE,huT_21BKEe2I7xJxX2bXxQ,تطوير ذاتك في العمل | Personal Growth at Work,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=J9IlHHLFEey4uArRczA0dw&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,VfuJSYYDEeW99gozy_2pgw,"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World",holocaust-introduction-1,"Tel Aviv University,Yad Vashem ",FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=VfuJSYYDEeW99gozy_2pgw&productType=course&showMiniModal=true&attemptSSOLogin=true,8,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,45-ESs9VEeWu4RLrx6VBYw,Career 911: Your Future Job in Medicine and Healthcare,healthcarejobs,Northwestern University,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=45-ESs9VEeWu4RLrx6VBYw&productType=course&showMiniModal=true&attemptSSOLogin=true,34,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,yOZEQ3lwEeWb-BLhFdaGww,Data Structures,data-structures,University of California San Diego,TRUE,zj2VppjQEeWh0Q5bBaG7rw,Data Structures and Algorithms,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=yOZEQ3lwEeWb-BLhFdaGww&productType=course&showMiniModal=true&attemptSSOLogin=true,7,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,4HXQKO-aEemjIRKsAX_xWg,Getting Started with SAS Visual Analytics ,preparing-data-sas-va,SAS,TRUE,"XQbA6SuIQ-GFPSdfSREX0w,child~SB1-AQxWSwKzVavP5OAO9g","Data Literacy: Exploring and Visualizing Data,SAS Visual Business Analytics",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=4HXQKO-aEemjIRKsAX_xWg&productType=course&showMiniModal=true&attemptSSOLogin=true,4,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,cl4KkmeuEe6vIRJJdXRzxQ,Regression Modeling for Marketers,regression-modeling-marketing,University of Colorado System,TRUE,GnpBW1aoQr27mlUcyFFrdA,Data Science for Marketing,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=cl4KkmeuEe6vIRJJdXRzxQ&productType=course&showMiniModal=true&attemptSSOLogin=true,13,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,GqWZO2IGEe62wwrYx-2qTQ,"Data Ingestion, Exploration & Visualization in Qlik Sense",data-ingestion-exploration--visualization-in-qlik-sense,Coursera Instructor Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=GqWZO2IGEe62wwrYx-2qTQ&productType=course&showMiniModal=true&attemptSSOLogin=true,3,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,tlTh8kzVEeagxwr1Kg22cw,Global Energy and Climate Policy,globalenergyandclimatepolicy,"University of London,SOAS University of London",FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=tlTh8kzVEeagxwr1Kg22cw&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,ex4W67aQEe-dwg4HQ74J2Q,"Go Essentials: Concurrency, gRPC & More",packt-go-essentials-a-practical-guide-to-concurrency-grpc-and-more-dzeka,Packt,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=ex4W67aQEe-dwg4HQ74J2Q&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,6gFvP03FEeqFPAqOSKAo5Q,"Penetration Testing, Threat Hunting, and Cryptography",ibm-penetration-testing-threat-hunting-cryptography,IBM,TRUE,"6bVyQk3FEeqX-xL9iGobaw,child~lT6-h5CdRjm1hGmNxH5tOw","Security Analyst Fundamentals,IBM Cybersecurity Analyst",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=6gFvP03FEeqFPAqOSKAo5Q&productType=course&showMiniModal=true&attemptSSOLogin=true,0,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,fLJO6bxQEe6jXQ7DOFLcow,Descubre el Chino Mandarín: Aprendizaje desde cero,descubre-el-chino-mandarin-aprendizaje-desde-cero,Pontificia Universidad Católica de Chile,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=fLJO6bxQEe6jXQ7DOFLcow&productType=course&showMiniModal=true&attemptSSOLogin=true,7,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,QLEwyWeqEe-zXBID9Vp6zQ,Advanced Cloud Management and AWS Fundamentals,packt-advanced-cloud-management-and-aws-fundamentals-blfyq,Packt,TRUE,V6n9LPn5RbeKeA9WReN-tQ,"AWS, JavaScript, React - Deploy Web Apps on the Cloud",https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=QLEwyWeqEe-zXBID9Vp6zQ&productType=course&showMiniModal=true&attemptSSOLogin=true,10,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,Z_2cYdcLEe6PnQom9vUvGw,Gestión del Capital Humano en la Indust. de la Hospitalidad,gestion-del-capital-humano-en-la-industria-hospitalidad,Universidad de Palermo,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=Z_2cYdcLEe6PnQom9vUvGw&productType=course&showMiniModal=true&attemptSSOLogin=true,9,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,o8gOCvkKEe6RWQr_yLqxhQ,Python: de usuario a explorador de datos,pythonexplorador,Universidad Nacional Autónoma de México,TRUE,oVAxnPhgSiWJjky07d4IEA,Python: de cero a analista de datos ,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=o8gOCvkKEe6RWQr_yLqxhQ&productType=course&showMiniModal=true&attemptSSOLogin=true,27,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,fhCOZgakEeyfCRK_crecDw,Comment créer des stories Facebook et Instagram avec Canva,comment-creer-stories-facebook-instagram-canva,Coursera Project Network,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=fhCOZgakEeyfCRK_crecDw&productType=course&showMiniModal=true&attemptSSOLogin=true,1,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
,,COURSE,O0qA3KkyEeyjPxJkzIUqCw,GKE Autopilot: Qwik Start,googlecloud-gke-autopilot-qwik-start-nu5ep,Google Cloud,FALSE,,,https://www.coursera.org/programs/ltimindtree-learning-program-2024-f44st?productId=O0qA3KkyEeyjPxJkzIUqCw&productType=course&showMiniModal=true&attemptSSOLogin=true,2,FALSE,FALSE,ALWAYS_AVAILABLE,ALWAYS_AVAILABLE
